1.100000000000000089e+00,1.100000000000000089e+00,1.000000000000000056e-01
1.075978360666041578e+00,1.123983939965707890e+00,7.900353499512742517e-02
1.051851802089176502e+00,1.147534076196565778e+00,6.275588121587451218e-02
1.027545198522058945e+00,1.170646652203278126e+00,5.018821238190693951e-02
1.003002397020037906e+00,1.193316597771055365e+00,4.047086789932943796e-02
9.781820116679647015e-01,1.215537862284264081e+00,3.296018089781412724e-02
9.530541523090994005e-01,1.237303674294449651e+00,2.715702955315624223e-02
9.275978824546260437e-01,1.258606743689435925e+00,2.267456622724243684e-02
9.017992437164603636e-01,1.279439419347651485e+00,1.921309761432609536e-02
8.756497221069218240e-01,1.299793812125492609e+00,1.654055615756174283e-02
8.491450575846054560e-01,1.319661890948943483e+00,1.447732440276208211e-02
8.222843204030642061e-01,1.339035558022464656e+00,1.288445028701277507e-02
7.950691931865382367e-01,1.357906707946952674e+00,1.165448210326096301e-02
7.675034150147038714e-01,1.376267274171514288e+00,1.070437061210205258e-02
7.395923496781989792e-01,1.394109265737214276e+00,9.969958320209006131e-03
7.113426504710326226e-01,1.411424796467756204e+00,9.401705066181285930e-03
6.827620000271742429e-01,1.428206108282496167e+00,8.961376638344233439e-03
6.538589084091958048e-01,1.444445589935556162e+00,8.619482213880074600e-03
6.246425554979307959e-01,1.460135792264141141e+00,8.353282601676436173e-03
5.951226688323274505e-01,1.475269440630352591e+00,8.145256157412688811e-03
5.653094280816940431e-01,1.489839445238647420e+00,7.981909373045062428e-03
5.352133901834751351e-01,1.503838909786938682e+00,7.852855416637488997e-03
5.048454307832888066e-01,1.517261138788580821e+00,7.750104826802611466e-03
4.742166978718171944e-01,1.530099643878388482e+00,7.667515211667129751e-03
4.433385750825366012e-01,1.542348149297212423e+00,7.600367397293216788e-03
4.122226523470129966e-01,1.554000596730165995e+00,7.545038200650393441e-03
3.808807022110073937e-01,1.565051149626971894e+00,7.498747831442402825e-03
3.493246606255710485e-01,1.575494197093940674e+00,7.459366530216833373e-03
3.175666106881814832e-01,1.585324357476026069e+00,7.425260597436452240e-03
2.856187695052653797e-01,1.594536481607369049e+00,7.395180150375078171e-03
2.534934768572861263e-01,1.603125655835084373e+00,7.368171249623718146e-03
2.212031850791262855e-01,1.611087204858498323e+00,7.343504593220272214e-03
1.887604504030076513e-01,1.618416694362363684e+00,7.320624304992807453e-03
1.561779250118475737e-01,1.625109933509714333e+00,7.299106644812977836e-03
1.234683498843237859e-01,1.631162977267131664e+00,7.278629892092079029e-03
9.064454806876502679e-02,1.636572128607159060e+00,7.258950438713962852e-03
5.771941828505162270e-02,1.641333940591322760e+00,7.239883764809638272e-03
2.470592888125321823e-02,1.645445218317159286e+00,7.221290728827931167e-03
-8.382888018323673973e-03,1.648903020765022154e+00,7.203067155968581430e-03
-4.153394213336263074e-02,1.651704662496314091e+00,7.185135451840391103e-03
-7.473409109553587337e-02,1.653847715388194528e+00,7.167438035662393979e-03
-1.079701451032505782e-01,1.655330009964395055e+00,7.149932065023487798e-03
-1.412288735763952696e-01,1.656149637038929257e+00,7.132587216878256801e-03
-1.744970081471904910e-01,1.656304948432822721e+00,7.115383028955393069e-03
-2.077612511887806934e-01,1.655794558986695364e+00,7.098304250357428090e-03
-2.410082798662075143e-01,1.654617347222756774e+00,7.081340724600743326e-03
-2.742247500096238744e-01,1.652772456116122113e+00,7.064486279621355613e-03
-3.073973047154325289e-01,1.650259294557549827e+00,7.047737888261889488e-03
-3.405125766818237198e-01,1.647077537539036296e+00,7.031094965910083573e-03
-3.735571946806069410e-01,1.643227127099223361e+00,7.014558341752063879e-03
-4.065177903196290354e-01,1.638708272958296464e+00,6.998129849099686030e-03
-4.393810003416200871e-01,1.633521452663516449e+00,6.981812323859151737e-03
-4.721334750813221959e-01,1.627667412269155012e+00,6.965609269417781697e-03
-5.047618825793541708e-01,1.621147166364581782e+00,6.949524650675797423e-03
-5.372529125293238339e-01,1.613961998241984608e+00,6.933562763682210237e-03
-5.695932850575231576e-01,1.606113459987564607e+00,6.917728019057251161e-03
-6.017697571982678628e-01,1.597603372017062151e+00,6.902025013358530428e-03
-6.337691228588235859e-01,1.588433823222783925e+00,6.886458465900672024e-03
-6.655782116195769760e-01,1.578607171240599349e+00,6.871033126922965542e-03
-6.971839008773283997e-01,1.568126041940775872e+00,6.855753638821931138e-03
-7.285731342734427241e-01,1.556993326310345704e+00,6.840624744077984133e-03
-7.597329175305577165e-01,1.545212183420440200e+00,6.825650780792562496e-03
-7.906503275424244803e-01,1.532786039823914814e+00,6.810835596144247141e-03
-8.213125089636214016e-01,1.519718586209469313e+00,6.796183246705714796e-03
-8.517066686433723000e-01,1.506013774111581993e+00,6.781698732226706418e-03
-8.818201050403154939e-01,1.491675820956194443e+00,6.767386400209637366e-03
-9.116402047280237619e-01,1.476709207142132385e+00,6.753250545590707733e-03
-9.411544443980869312e-01,1.461118671053937224e+00,6.739295750614510833e-03
-9.703503980860228584e-01,1.444909210527870025e+00,6.725526713149685906e-03
-9.992157434129825822e-01,1.428086083072424239e+00,6.711948172330143778e-03
-1.027738265863271883e+00,1.410654802786873274e+00,6.698564655751664508e-03
-1.055905862977562615e+00,1.392621134567014085e+00,6.685379045257209413e-03
-1.083706550767528975e+00,1.373991098144915268e+00,6.672394129141182885e-03
-1.111128468616440657e+00,1.354770965426177920e+00,6.659612118922117463e-03
-1.138159888931169483e+00,1.334967253806645049e+00,6.647035430799256434e-03
-1.164789195300919511e+00,1.314586732954554193e+00,6.634666870403877446e-03
-1.191004940527226275e+00,1.293636408579995400e+00,6.622508632597645314e-03
-1.216795801805239607e+00,1.272123536192770521e+00,6.610562933652275666e-03
-1.242150606265637780e+00,1.250055607416701964e+00,6.598837443696983426e-03
-1.267058333265596248e+00,1.227440349993145441e+00,6.587340325796523129e-03
-1.291508120299953655e+00,1.204285728218229989e+00,6.576068517400645783e-03
-1.315489266559934922e+00,1.180599937492342599e+00,6.565023026611454052e-03
-1.338991236559276876e+00,1.156391402568007765e+00,6.554207105147627846e-03
-1.362003666248247091e+00,1.131668773908726777e+00,6.543625351711730015e-03
-1.384516367100976808e+00,1.106440924954029681e+00,6.533280079430382227e-03
-1.406519329639710936e+00,1.080716949605549315e+00,6.523172736067383952e-03
-1.428002729011613292e+00,1.054506158131324423e+00,6.513305605785961808e-03
-1.448956928864625571e+00,1.027818074115465441e+00,6.503681319607773278e-03
-1.469372484922496946e+00,1.000662431636539784e+00,6.494302423594161891e-03
-1.489240149957045789e+00,9.730491712339943700e-01,6.485170819710309349e-03
-1.508550877984698779e+00,9.449884361349365491e-01,6.476288500024130791e-03
-1.527295827463554856e+00,9.164905693252577423e-01,6.467657475519201192e-03
-1.545466366627601618e+00,8.875661085349957347e-01,6.459279811047748988e-03
-1.563054079467930846e+00,8.582257802043992134e-01,6.451157370924088218e-03
-1.580050756888531804e+00,8.284805081917103742e-01,6.443292039793707161e-03
-1.596448415317509806e+00,7.983413948220836609e-01,6.435685570257453254e-03
-1.612239300991892277e+00,7.678197165260132184e-01,6.428339547332636607e-03
-1.627415874491202619e+00,7.369269393859505524e-01,6.421255519630698558e-03
-1.641970841290095517e+00,7.056746849297141910e-01,6.414435081827131457e-03
-1.655897133566739399e+00,6.740747510046103397e-01,6.407879776023871037e-03
-1.669187917808963473e+00,6.421391018944457851e-01,6.401591099562204713e-03
-1.681836613239815925e+00,6.098798451254244801e-01,6.395570545564461390e-03
-1.693836867400672519e+00,5.773092629584745117e-01,6.389819576984032308e-03
-1.705182591731999153e+00,5.444397624223410448e-01,6.384339456402680565e-03
-1.715867934970475073e+00,5.112839135095413878e-01,6.379131416001433512e-03
-1.725887297630622541e+00,4.778544278246778521e-01,6.374196596480637828e-03
-1.735235343958484888e+00,4.441641382497633073e-01,6.369536135191092990e-03
-1.743906993316156617e+00,4.102260135602185387e-01,6.365151104658350011e-03
-1.751897425798372154e+00,3.760531482773311618e-01,6.361042539241017202e-03
-1.759202081188905087e+00,3.416587590405755215e-01,6.357211538557684324e-03
-1.765816670344124484e+00,3.070561715055595275e-01,6.353659165020847030e-03
-1.771737173144790400e+00,2.722588197329912640e-01,6.350386434858986025e-03
-1.776959831083222641e+00,2.372802520207854815e-01,6.347394233936883012e-03
-1.781481162095433390e+00,2.021341118095027756e-01,6.344683406847961837e-03
-1.785297958130118268e+00,1.668341365554328881e-01,6.342254725443358457e-03
-1.788407285330056551e+00,1.313941529139847353e-01,6.340108888354813871e-03
-1.790806488664892226e+00,9.582807140977102345e-02,6.338246497495377864e-03
-1.792493191811759479e+00,6.014988064817781283e-02,6.336668187318804726e-03
-1.793465298085812787e+00,2.437364158691673888e-02,6.335374727412532506e-03
-1.793720993940553621e+00,-1.148651696410463163e-02,6.334366873670922195e-03
-1.793258748483297360e+00,-4.741640465537740046e-02,6.333645308171943419e-03
-1.792077314703451218e+00,-8.340177515704390310e-02,6.333210613838742564e-03
-1.790175732207870851e+00,-1.194283310893830274e-01,6.333063387537415240e-03
-1.787553325762805345e+00,-1.554817304694791347e-01,6.333204056740969826e-03
-1.784209707349593943e+00,-1.915475919847411390e-01,6.333632907387465143e-03
-1.780144778590905474e+00,-2.276115001481092970e-01,6.334350131944794376e-03
-1.775358730200974566e+00,-2.636590113646806732e-01,6.335355853214244895e-03
-1.769852038410127726e+00,-2.996756608337197703e-01,6.336650448055337718e-03
-1.763625471037614911e+00,-3.356469667110288935e-01,6.338234184287838344e-03
-1.756680087108550614e+00,-3.715584361036175509e-01,6.340107316681886651e-03
-1.749017233820081341e+00,-4.073955715206898365e-01,6.342270205084818598e-03
-1.740638547135741288e+00,-4.431438765745831510e-01,6.344723331733313591e-03
-1.731545955153189764e+00,-4.787888611281635454e-01,6.347467252624220020e-03
-1.721741676399165755e+00,-5.143160474092082213e-01,6.350502535725920279e-03
-1.711228215377483153e+00,-5.497109764150114319e-01,6.353829005809410319e-03
-1.700008367246089058e+00,-5.849592130661802614e-01,6.357446451849181439e-03
-1.688085217176093833e+00,-6.200463520890762137e-01,6.361354482421400190e-03
-1.675462136909160016e+00,-6.549580240572452361e-01,6.365552638109234738e-03
-1.662142783147193770e+00,-6.896799012862151468e-01,6.370040469706107766e-03
-1.648131101203930138e+00,-7.241977034029248861e-01,6.374817217717150368e-03
-1.633431320338026183e+00,-7.584972177192866871e-01,6.379882289473451200e-03
-1.618047958422830668e+00,-7.925642348607975229e-01,6.385235388824048869e-03
-1.601985805906955163e+00,-8.263846887153190046e-01,6.390877742858490536e-03
-1.585249942886884478e+00,-8.599445383060948522e-01,6.396810160288913388e-03
-1.567845728406949135e+00,-8.932298257428813448e-01,6.403033707312509593e-03
-1.549778796558235250e+00,-9.262266766713771471e-01,6.409548485782443940e-03
-1.531055059717692624e+00,-9.589213050909091152e-01,6.416351815060776509e-03
-1.511680705845943384e+00,-9.913000175642316947e-01,6.423440872960982893e-03
-1.491662194950096776e+00,-1.023349220438780405e+00,6.430816449776741682e-03
-1.471006257855273169e+00,-1.055055425252355628e+00,6.438478545896227610e-03
-1.449719894277852639e+00,-1.086405253430017259e+00,6.446426636307500506e-03
-1.427810370433045817e+00,-1.117385442382100358e+00,6.454659334321492976e-03
-1.405285216234109180e+00,-1.147982851724274500e+00,6.463176020239552386e-03
-1.382152223290015858e+00,-1.178184467707751315e+00,6.471976082478592476e-03
-1.358419442367214014e+00,-1.207977408719245638e+00,6.481058789572476456e-03
-1.334095180097692124e+00,-1.237348931908648586e+00,6.490423074699667831e-03
-1.309187996627202200e+00,-1.266286437492351480e+00,6.500067895107470781e-03
-1.283706702945961453e+00,-1.294777473733284889e+00,6.509992230939116824e-03
-1.257660356861068252e+00,-1.322809743996910870e+00,6.520194998140902386e-03
-1.231058258505694614e+00,-1.350371113776327681e+00,6.530675006512676357e-03
-1.203909952491957647e+00,-1.377449607478424376e+00,6.541430995772227683e-03
-1.176225224640825129e+00,-1.404033414156584447e+00,6.552461625147683495e-03
-1.148014091272301584e+00,-1.430110902084682500e+00,6.563765467679495008e-03
-1.119286797149422252e+00,-1.455670623539774722e+00,6.575340990714998585e-03
-1.090053813367591440e+00,-1.480701319637182989e+00,6.587186536658211009e-03
-1.060325836070595162e+00,-1.505191915771685540e+00,6.599300432391414124e-03
-1.030113783567227603e+00,-1.529131524363090966e+00,6.611681017241756962e-03
